FS_method,Classifier,Accuracy,Precision,Recall,F1_score,AUC,Best_params,Outer_Fold,Top_k
Boruta,LightGBM,0.8252148997134671,0.8266484467613024,0.8252148997134671,0.8253830286329416,1.0,"{'num_leaves': 31, 'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.05}",2,50
Boruta,Stacking Ensemble,0.8252148997134671,0.8375985982791146,0.8252148997134671,0.8248142667609535,0.9995960994749293,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 4, 'final_estimator__learning_rate': 0.03}",2,50
Boruta,Soft Voting Ensemble,0.8123209169054442,0.8128344203644193,0.8123209169054442,0.8124425660120409,1.0,"{'weights': (2, 1)}",2,50
Boruta,Random Forest,0.8170144462279294,0.8331171025477015,0.8170144462279294,0.813419879405579,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20}",2,70
Boruta,SVM (RBF),0.5698234349919743,0.5705827977997044,0.5698234349919743,0.5700564498870747,0.7573973055624432,"{'pca__n_components': 0.9, 'clf__gamma': 0.001, 'clf__C': 10}",2,70
Boruta,Logistic Regression,0.5521669341894061,0.5553417669148982,0.5521669341894061,0.5520053919859409,0.7068249442102654,{'clf__C': 10},2,70
Boruta,XGBoost,0.7961476725521669,0.7988168689201096,0.7961476725521669,0.7949206480444384,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",2,70
Boruta,LightGBM,0.7993579454253612,0.8010577668764767,0.7993579454253612,0.7984500368542005,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': -1, 'learning_rate': 0.03}",2,70
Boruta,Soft Voting Ensemble,0.8186195826645265,0.8266984043546236,0.8186195826645265,0.8165005513556237,0.9999483428382511,"{'weights': (1, 2)}",2,70
Boruta,Random Forest,0.8081967213114755,0.8310962160198194,0.8081967213114755,0.8022800812747353,0.9999999999999998,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",2,90
Boruta,SVM (RBF),0.6245901639344262,0.6241764913173155,0.6245901639344262,0.6243413793560636,1.0,"{'pca__n_components': 0.9, 'clf__gamma': 0.01, 'clf__C': 10}",2,90
Boruta,Logistic Regression,0.5360655737704918,0.5409494535519125,0.5360655737704918,0.5363087161829483,0.7436271490474492,{'clf__C': 10},2,90
Boruta,XGBoost,0.8049180327868852,0.8082370330556303,0.8049180327868852,0.8031889492492349,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",2,90
Boruta,LightGBM,0.8016393442622951,0.8053239295370604,0.8016393442622951,0.7997447587597369,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",2,90
Boruta,Stacking Ensemble,0.8,0.8102409007898196,0.8,0.7963576305755077,0.999989193978885,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.05}",2,90
Boruta,Soft Voting Ensemble,0.7950819672131147,0.8054218732087585,0.7950819672131147,0.7912518032623246,1.0,"{'weights': (1, 1)}",2,90
RFE_SVM,Random Forest,0.7893217893217893,0.7893217893217893,0.7893217893217893,0.7893217893217893,0.9999415116725991,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",2,10
RFE_SVM,SVM (RBF),0.6219336219336219,0.6246923011628893,0.6219336219336219,0.6221462098655082,0.7865677378386056,"{'pca__n_components': 0.9, 'clf__gamma': 0.01, 'clf__C': 50}",2,10
RFE_SVM,Logistic Regression,0.5800865800865801,0.5794118583293616,0.5800865800865801,0.579603162264769,0.638283116926522,{'clf__C': 100},2,10
RFE_SVM,XGBoost,0.7676767676767676,0.7675832398054621,0.7676767676767676,0.7676155897354052,0.9825871893852041,"{'subsample': 1.0, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",2,10
RFE_SVM,LightGBM,0.7936507936507936,0.7935465708295898,0.7936507936507936,0.7934642808571818,1.0,"{'num_leaves': 31, 'n_estimators': 300, 'max_depth': -1, 'learning_rate': 0.1}",2,10
RFE_SVM,Stacking Ensemble,0.7806637806637806,0.782311318084502,0.7806637806637806,0.7808374623631517,0.9996323590849083,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",2,10
RFE_SVM,Soft Voting Ensemble,0.7806637806637806,0.7830494228427666,0.7806637806637806,0.7792015638803034,0.9998746678698551,"{'weights': (1, 1)}",2,10
RFE_SVM,Random Forest,0.803921568627451,0.8108030873576739,0.803921568627451,0.8013008127988965,1.0,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20}",2,30
RFE_SVM,SVM (RBF),0.6078431372549019,0.6061073029030943,0.6078431372549019,0.6040783084393633,0.764601105209507,"{'pca__n_components': 0.95, 'clf__gamma': 0.001, 'clf__C': 50}",2,30
RFE_SVM,Logistic Regression,0.6258169934640523,0.6287552726709141,0.6258169934640523,0.6262419117090398,0.7292987821235045,{'clf__C': 10},2,30
RFE_SVM,XGBoost,0.8218954248366013,0.8233590571953391,0.8218954248366013,0.8209981179741189,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",2,30
RFE_SVM,LightGBM,0.8006535947712419,0.8010509189810446,0.8006535947712419,0.7999867764748199,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",2,30
RFE_SVM,Stacking Ensemble,0.7843137254901961,0.7882409520607742,0.7843137254901961,0.782090761282996,0.9988518697355008,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.03}",2,30
RFE_SVM,Soft Voting Ensemble,0.7990196078431373,0.8014348391290217,0.7990196078431373,0.7975502098076186,1.0,"{'weights': (1, 1)}",2,30
RFE_SVM,Random Forest,0.8044871794871795,0.8137704345863341,0.8044871794871795,0.8018723635495815,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",2,50
RFE_SVM,SVM (RBF),0.6394230769230769,0.6400393793221207,0.6394230769230769,0.6395982965316531,0.9892091145913775,"{'pca__n_components': 0.85, 'clf__gamma': 0.01, 'clf__C': 10}",2,50
RFE_SVM,Logistic Regression,0.5977564102564102,0.5999358671130194,0.5977564102564102,0.5978855493846466,0.7567829158043227,{'clf__C': 0.1},2,50
RFE_SVM,XGBoost,0.7852564102564102,0.7887293489279833,0.7852564102564102,0.7836925101656841,0.9992277515213295,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",2,50
RFE_SVM,LightGBM,0.7964743589743589,0.7969840112791936,0.7964743589743589,0.7959847088114418,1.0,"{'num_leaves': 127, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.05}",2,50
RFE_SVM,Stacking Ensemble,0.7756410256410257,0.7856696857909771,0.7756410256410257,0.7720941091808805,0.9796641233950103,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",2,50
RFE_SVM,Soft Voting Ensemble,0.7916666666666666,0.7944689845160064,0.7916666666666666,0.7903810191678354,1.0,"{'weights': (2, 1)}",2,50
RFE_SVM,Random Forest,0.8154574132492114,0.8243159715094742,0.8154574132492114,0.813536700081816,1.0,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",2,70
RFE_SVM,SVM (RBF),0.6608832807570978,0.661448221009549,0.6608832807570978,0.6609668205523203,1.0,"{'pca__n_components': 0.95, 'clf__gamma': 0.01, 'clf__C': 50}",2,70
RFE_SVM,Logistic Regression,0.582018927444795,0.5834097135224066,0.582018927444795,0.5819471749649746,0.777615077349112,{'clf__C': 10},2,70
RFE_SVM,XGBoost,0.8201892744479495,0.8237495342599488,0.8201892744479495,0.819280347055359,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",2,70
RFE_SVM,LightGBM,0.807570977917981,0.809461588453644,0.807570977917981,0.8069238534054596,1.0,"{'num_leaves': 127, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.05}",2,70
RFE_SVM,Stacking Ensemble,0.8107255520504731,0.8220269409005159,0.8107255520504731,0.8082908521947545,0.9921505344211021,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",2,70
RFE_SVM,Soft Voting Ensemble,0.8217665615141956,0.8265456343333989,0.8217665615141956,0.8206472178360834,1.0,"{'weights': (2, 1)}",2,70
RFE_SVM,Random Forest,0.8227060653188181,0.8290409940124958,0.8227060653188181,0.8215728017967944,1.0,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",2,90
RFE_SVM,SVM (RBF),0.6111975116640747,0.6114645623872837,0.6111975116640747,0.6101668162093767,0.9801320017032477,"{'pca__n_components': 0.85, 'clf__gamma': 'scale', 'clf__C': 1}",2,90
RFE_SVM,Logistic Regression,0.614307931570762,0.6146238133702306,0.614307931570762,0.614317260242528,0.81539116633763,{'clf__C': 10},2,90
RFE_SVM,XGBoost,0.8273716951788491,0.8309874260720288,0.8273716951788491,0.8266960100994559,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",2,90
RFE_SVM,LightGBM,0.833592534992224,0.8377559941800148,0.833592534992224,0.8328737139975535,1.0,"{'num_leaves': 31, 'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.03}",2,90
RFE_SVM,Soft Voting Ensemble,0.8413685847589425,0.8449535635347156,0.8413685847589425,0.8407786676288799,1.0,"{'weights': (2, 1)}",2,90
mRMR,Random Forest,0.7960725075528701,0.7976785852616669,0.7960725075528701,0.795911886701048,1.0,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20}",2,10
mRMR,SVM (RBF),0.5619335347432024,0.5618299430535764,0.5619335347432024,0.5617534745410051,0.6701355607284678,"{'pca__n_components': 0.9, 'clf__gamma': 0.01, 'clf__C': 10}",2,10
mRMR,Logistic Regression,0.48489425981873113,0.4847135576503714,0.48489425981873113,0.48471430713352887,0.5626454881555525,{'clf__C': 0.01},2,10
mRMR,XGBoost,0.7613293051359517,0.7614809633695642,0.7613293051359517,0.7612312033706166,1.0,"{'subsample': 1.0, 'n_estimators': 800, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",2,10
mRMR,LightGBM,0.770392749244713,0.7703858532208914,0.770392749244713,0.7703822683411399,1.0,"{'num_leaves': 127, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.05}",2,10
mRMR,Stacking Ensemble,0.7522658610271903,0.7546240129452801,0.7522658610271903,0.7518923583505591,0.9657583641425898,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.05}",2,10
mRMR,Soft Voting Ensemble,0.7870090634441088,0.7877159027667356,0.7870090634441088,0.7869580266948569,1.0,"{'weights': (2, 1)}",2,10
mRMR,Random Forest,0.8135838150289018,0.8309929076959234,0.8135838150289018,0.812500442609725,0.9999832432658876,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",2,30
mRMR,SVM (RBF),0.6575144508670521,0.6578794805704986,0.6575144508670521,0.654613440202569,0.9959700054459386,"{'pca__n_components': 0.95, 'clf__gamma': 0.01, 'clf__C': 50}",2,30
mRMR,Logistic Regression,0.5289017341040463,0.529205237262893,0.5289017341040463,0.5290358523607258,0.615265384776507,{'clf__C': 10},2,30
mRMR,XGBoost,0.8106936416184971,0.8178857583942172,0.8106936416184971,0.8105263913410324,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",2,30
mRMR,LightGBM,0.8121387283236994,0.8161741012927521,0.8121387283236994,0.8121920837369997,1.0,"{'num_leaves': 31, 'n_estimators': 300, 'max_depth': -1, 'learning_rate': 0.1}",2,30
mRMR,Stacking Ensemble,0.8078034682080925,0.8167285850241434,0.8078034682080925,0.8074842375503849,0.9934983871643417,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 4, 'final_estimator__learning_rate': 0.05}",2,30
mRMR,Soft Voting Ensemble,0.8265895953757225,0.8298738009568419,0.8265895953757225,0.8266765178843062,1.0,"{'weights': (1, 1)}",2,30
mRMR,Random Forest,0.7940691927512356,0.8130045396085963,0.7940691927512356,0.7880047142897152,1.0,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20}",2,50
mRMR,SVM (RBF),0.6375617792421746,0.6369106112040823,0.6375617792421746,0.6371253743614513,1.0,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 50}",2,50
mRMR,Logistic Regression,0.49917627677100496,0.5024925260706175,0.49917627677100496,0.4999193305983213,0.6536588029707296,{'clf__C': 0.01},2,50
mRMR,XGBoost,0.7874794069192751,0.7910921035105132,0.7874794069192751,0.7851970231878858,0.9999890782000873,"{'subsample': 0.7, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",2,50
mRMR,LightGBM,0.7677100494233937,0.7682434525674593,0.7677100494233937,0.7664313997132167,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': -1, 'learning_rate': 0.03}",2,50
mRMR,Stacking Ensemble,0.7693574958813838,0.7776045193674717,0.7693574958813838,0.7649861500431886,0.9945172564438619,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.03}",2,50
mRMR,Soft Voting Ensemble,0.7957166392092258,0.8090663501798911,0.7957166392092258,0.7910005474151215,1.0,"{'weights': (2, 1)}",2,50
mRMR,Random Forest,0.7828947368421053,0.8086835553642067,0.7828947368421053,0.7747330713661983,1.0,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20}",2,70
mRMR,SVM (RBF),0.5328947368421053,0.5300386339118919,0.5328947368421053,0.5304956448408115,0.9003994036153102,"{'pca__n_components': 0.9, 'clf__gamma': 0.001, 'clf__C': 50}",2,70
mRMR,Logistic Regression,0.5,0.5017436508366275,0.5,0.5006076388888888,0.675797446864083,{'clf__C': 0.01},2,70
mRMR,XGBoost,0.7631578947368421,0.7644924691870311,0.7631578947368421,0.7613844998330922,1.0,"{'subsample': 1.0, 'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",2,70
mRMR,LightGBM,0.7713815789473685,0.7737265712462297,0.7713815789473685,0.7692905510342866,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",2,70
mRMR,Stacking Ensemble,0.756578947368421,0.7661553487033682,0.756578947368421,0.7512883129408863,0.9929913916005527,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.03}",2,70
mRMR,Soft Voting Ensemble,0.7845394736842105,0.8047813546087828,0.7845394736842105,0.777733423918602,1.0,"{'weights': (1, 1)}",2,70
mRMR,Random Forest,0.7932692307692307,0.8145103974382459,0.7932692307692307,0.7878969380749914,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20}",2,90
mRMR,SVM (RBF),0.47596153846153844,0.22653938609467453,0.47596153846153844,0.30697193685793034,0.30057970119132205,"{'pca__n_components': 0.95, 'clf__gamma': 0.0001, 'clf__C': 1}",2,90
mRMR,Logistic Regression,0.4807692307692308,0.4828582454334963,0.4807692307692308,0.48084390723049897,0.7124455564822537,{'clf__C': 10},2,90
mRMR,XGBoost,0.7916666666666666,0.7957396779850151,0.7916666666666666,0.7900268615692153,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",2,90
mRMR,LightGBM,0.7836538461538461,0.789808176241103,0.7836538461538461,0.7813192303171145,1.0,"{'num_leaves': 63, 'n_estimators': 800, 'max_depth': 10, 'learning_rate': 0.1}",2,90
mRMR,Stacking Ensemble,0.7980769230769231,0.8038748841519926,0.7980769230769231,0.796104536489152,0.998682029263069,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",2,90
mRMR,Soft Voting Ensemble,0.8028846153846154,0.8157024048011138,0.8028846153846154,0.7995131307961764,1.0,"{'weights': (2, 1)}",2,90
ReliefF,Random Forest,0.7931034482758621,0.7950641616839699,0.7931034482758621,0.7932915298325846,0.9999834249107017,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None}",2,10
ReliefF,SVM (RBF),0.5402298850574713,0.5486967474643739,0.5402298850574713,0.5375575997396235,0.5941175008080356,"{'pca__n_components': 0.95, 'clf__gamma': 0.001, 'clf__C': 10}",2,10
ReliefF,Logistic Regression,0.5431034482758621,0.5470733250515042,0.5431034482758621,0.5431034482758621,0.5936616858523325,{'clf__C': 100},2,10
ReliefF,XGBoost,0.7959770114942529,0.7965757942053414,0.7959770114942529,0.7961120723895962,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",2,10
ReliefF,LightGBM,0.7945402298850575,0.7947796776343722,0.7945402298850575,0.794618917999198,1.0,"{'num_leaves': 31, 'n_estimators': 800, 'max_depth': 10, 'learning_rate': 0.03}",2,10
ReliefF,Stacking Ensemble,0.7485632183908046,0.7526100637361208,0.7485632183908046,0.748690398837644,0.9938340667810347,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.05}",2,10
ReliefF,Soft Voting Ensemble,0.7931034482758621,0.7936455398632781,0.7931034482758621,0.7924207749893332,1.0,"{'weights': (1, 1)}",2,10
ReliefF,Random Forest,0.826647564469914,0.8306052655374895,0.826647564469914,0.8267767558687051,1.0,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20}",2,30
ReliefF,SVM (RBF),0.5544412607449857,0.5518071866098128,0.5544412607449857,0.5512061771136108,0.7656676310822063,"{'pca__n_components': 0.95, 'clf__gamma': 0.01, 'clf__C': 1}",2,30
ReliefF,Logistic Regression,0.5386819484240688,0.5378736672405297,0.5386819484240688,0.5381675608120465,0.6390530593404058,{'clf__C': 0.1},2,30
ReliefF,XGBoost,0.8022922636103151,0.8037393626538761,0.8022922636103151,0.802482442224147,0.9978156400174749,"{'subsample': 1.0, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",2,30
ReliefF,LightGBM,0.8037249283667621,0.8050485338480461,0.8037249283667621,0.8039101182693875,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",2,30
ReliefF,Stacking Ensemble,0.8108882521489972,0.8150050921736303,0.8108882521489972,0.8110202526956347,0.9922599470807885,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.1}",2,30
ReliefF,Soft Voting Ensemble,0.8008595988538681,0.8007407938935575,0.8008595988538681,0.8007589612788515,0.9999010855856969,"{'weights': (1, 1)}",2,30
ReliefF,Random Forest,0.8251851851851851,0.8382379757373454,0.8251851851851851,0.824124991674796,1.0,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",2,50
ReliefF,SVM (RBF),0.6711111111111111,0.6719831042382589,0.6711111111111111,0.6696192547792102,1.0,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 50}",2,50
ReliefF,Logistic Regression,0.5022222222222222,0.5027756707402725,0.5022222222222222,0.5023402349718139,0.6799448135259586,{'clf__C': 10},2,50
ReliefF,XGBoost,0.8118518518518518,0.8193730085311953,0.8118518518518518,0.8112843144942713,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",2,50
ReliefF,LightGBM,0.8162962962962963,0.8201004914790048,0.8162962962962963,0.8161180199380157,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.05}",2,50
ReliefF,Soft Voting Ensemble,0.8162962962962963,0.8205288314379223,0.8162962962962963,0.8160784658175961,1.0,"{'weights': (2, 1)}",2,50
ReliefF,Random Forest,0.8200589970501475,0.8354721000201412,0.8200589970501475,0.8187927152526912,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20}",2,70
ReliefF,SVM (RBF),0.5206489675516224,0.5188549598315717,0.5206489675516224,0.5178441695314385,0.903883182170644,"{'pca__n_components': 0.85, 'clf__gamma': 0.001, 'clf__C': 50}",2,70
ReliefF,Logistic Regression,0.48672566371681414,0.48683248639494503,0.48672566371681414,0.48677484505565655,0.6843531369525253,{'clf__C': 0.01},2,70
ReliefF,XGBoost,0.8289085545722714,0.8332828340873392,0.8289085545722714,0.8287477165507177,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",2,70
ReliefF,LightGBM,0.827433628318584,0.8300022498875057,0.827433628318584,0.8274032201473628,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.05}",2,70
ReliefF,Stacking Ensemble,0.8112094395280236,0.8173745087647504,0.8112094395280236,0.8108477119407022,0.9984927293795797,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.03}",2,70
ReliefF,Soft Voting Ensemble,0.7964601769911505,0.8019463578087968,0.7964601769911505,0.7961251976586123,1.0,"{'weights': (2, 1)}",2,70
ReliefF,Random Forest,0.8175895765472313,0.8421055750029498,0.8175895765472313,0.8121160515457521,1.0,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",2,90
ReliefF,SVM (RBF),0.4804560260586319,0.48540451026800707,0.4804560260586319,0.4798481465831318,0.7168962908501956,"{'pca__n_components': 0.95, 'clf__gamma': 0.0001, 'clf__C': 50}",2,90
ReliefF,Logistic Regression,0.4804560260586319,0.4826798353336004,0.4804560260586319,0.48100642112441866,0.7239501752815692,{'clf__C': 10},2,90
ReliefF,XGBoost,0.8208469055374593,0.8324000122812747,0.8208469055374593,0.8177563739127072,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",2,90
ReliefF,LightGBM,0.8061889250814332,0.8096542511502282,0.8061889250814332,0.8045783414835745,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",2,90
ReliefF,Stacking Ensemble,0.7817589576547231,0.7877647459830146,0.7817589576547231,0.7789259196917245,0.9991262560069901,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",2,90
ReliefF,Soft Voting Ensemble,0.8110749185667753,0.8256980945406193,0.8110749185667753,0.8070882398225966,1.0,"{'weights': (1, 1)}",2,90
LASSO,Random Forest,0.7664756446991404,0.7667321912327212,0.7664756446991404,0.7665645679050245,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",3,10
LASSO,SVM (RBF),0.6547277936962751,0.6545598448502955,0.6547277936962751,0.6546317224568954,0.9600980553724457,"{'pca__n_components': 0.95, 'clf__gamma': 0.1, 'clf__C': 10}",3,10
LASSO,Logistic Regression,0.5085959885386819,0.5088514757224197,0.5085959885386819,0.508714366718155,0.5802158866183256,{'clf__C': 100},3,10
LASSO,XGBoost,0.7707736389684814,0.7707736389684814,0.7707736389684814,0.7707736389684814,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",3,10
LASSO,LightGBM,0.7535816618911175,0.7535816618911175,0.7535816618911175,0.7535816618911175,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",3,10
LASSO,Stacking Ensemble,0.6962750716332379,0.7025388856681648,0.6962750716332379,0.6960955180103199,0.9901367831245881,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.03}",3,10
LASSO,Soft Voting Ensemble,0.7564469914040115,0.7567846245525138,0.7564469914040115,0.7555547005523441,1.0,"{'weights': (2, 1)}",3,10
LASSO,Random Forest,0.8109854604200323,0.8172916007880887,0.8109854604200323,0.8088657652121498,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20}",3,30
LASSO,SVM (RBF),0.6381260096930533,0.6381260096930533,0.6381260096930533,0.6381260096930533,0.9983446483949375,"{'pca__n_components': 0.85, 'clf__gamma': 0.1, 'clf__C': 1}",3,30
LASSO,Logistic Regression,0.5460420032310178,0.5478813121257948,0.5460420032310178,0.5464475377924499,0.6359169390662979,{'clf__C': 100},3,30
LASSO,XGBoost,0.8045234248788369,0.8053517364092919,0.8045234248788369,0.8038127152072235,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",3,30
LASSO,LightGBM,0.7996768982229402,0.8003514825704351,0.7996768982229402,0.7989920599746612,1.0,"{'num_leaves': 63, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.05}",3,30
LASSO,Stacking Ensemble,0.7964458804523424,0.8019429390549591,0.7964458804523424,0.7942367256819707,0.9999895230911073,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 4, 'final_estimator__learning_rate': 0.1}",3,30
LASSO,Soft Voting Ensemble,0.8093699515347335,0.815318520894891,0.8093699515347335,0.807301060559306,1.0,"{'weights': (2, 1)}",3,30
LASSO,Random Forest,0.8080645161290323,0.8126224051060341,0.8080645161290323,0.806340360843267,1.0,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None}",3,50
LASSO,SVM (RBF),0.5612903225806452,0.5587517232771085,0.5612903225806452,0.5569087550380271,0.7266590795188773,"{'pca__n_components': 0.85, 'clf__gamma': 0.001, 'clf__C': 10}",3,50
LASSO,Logistic Regression,0.5241935483870968,0.5250167221608357,0.5241935483870968,0.5244949028489716,0.6687165887069829,{'clf__C': 10},3,50
LASSO,XGBoost,0.7983870967741935,0.8017507063866806,0.7983870967741935,0.7968301890006194,1.0,"{'subsample': 0.7, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",3,50
LASSO,LightGBM,0.8112903225806452,0.8127276623833077,0.8112903225806452,0.8104465554815121,1.0,"{'num_leaves': 63, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.05}",3,50
