Outer_Fold,FS_method,Top_k,Classifier,Inner_F1,Test_F1,Test_Accuracy,Test_AUC
3,RFE_SVM,30,Stacking Ensemble,0.7750260819512896,0.7828790068353746,0.7906137184115524,0.8128124177847934
3,RFE_SVM,30,Soft Voting Ensemble,0.8213568768368308,0.7442290860809386,0.7472924187725631,0.8404367271770586
3,RFE_SVM,50,Random Forest,0.830099511088618,0.7881699527908915,0.7978339350180506,0.8411163728843286
3,RFE_SVM,50,SVM (RBF),0.6678934373628008,0.5884476534296029,0.5884476534296029,0.7135841445233709
3,RFE_SVM,50,Logistic Regression,0.5966170384059468,0.4906914822405468,0.4873646209386281,0.5489344909234413
3,RFE_SVM,50,XGBoost,0.8156457909600365,0.769557114221584,0.7725631768953068,0.840962904498816
3,RFE_SVM,50,LightGBM,0.8064072338941609,0.7690372194868331,0.7725631768953068,0.8406121196176445
3,RFE_SVM,50,Stacking Ensemble,0.7811805302026392,0.7964714183138203,0.8050541516245487,0.8107515566079102
3,RFE_SVM,50,Soft Voting Ensemble,0.8126533781061225,0.7826445811208358,0.7870036101083032,0.857625186354468
3,RFE_SVM,70,Random Forest,0.812267740922832,0.8033006704486849,0.8122743682310469,0.8366219415943172
3,RFE_SVM,70,SVM (RBF),0.679605383629372,0.5868269032138368,0.5848375451263538,0.7020740156099272
3,RFE_SVM,70,Logistic Regression,0.5950901545471639,0.4946324763826528,0.4909747292418772,0.5658160133298256
3,RFE_SVM,70,XGBoost,0.8162230215827337,0.7752766008198473,0.779783393501805,0.8303955099535211
3,RFE_SVM,70,LightGBM,0.8256474820143884,0.7894608755237988,0.7942238267148014,0.8403490309567656
3,RFE_SVM,70,Stacking Ensemble,0.7993888854508322,0.7957353116197882,0.8050541516245487,0.7951854775059194
3,RFE_SVM,70,Soft Voting Ensemble,0.8011263137774793,0.7808436367166528,0.7870036101083032,0.850631412786109
3,RFE_SVM,90,Random Forest,0.8003745318352059,0.7983766427271038,0.8086642599277978,0.8575594141892484
3,RFE_SVM,90,SVM (RBF),0.553269572695262,0.6356142216681683,0.6353790613718412,0.7114794352363414
3,RFE_SVM,90,Logistic Regression,0.6170568056282342,0.512211560455735,0.5090252707581228,0.562571253178988
3,RFE_SVM,90,XGBoost,0.8361863953865577,0.7928732214907623,0.7978339350180506,0.8362711567131458
3,RFE_SVM,90,LightGBM,0.8119647363968763,0.7821531215237717,0.7906137184115524,0.8392528282031044
3,RFE_SVM,90,Stacking Ensemble,0.7881989612091151,0.7957353116197882,0.8050541516245487,0.8066736823642902
3,RFE_SVM,90,Soft Voting Ensemble,0.7997348005527708,0.7753920760365943,0.7833935018050542,0.8644216434271684
3,mRMR,10,Random Forest,0.794250953061004,0.8033006704486849,0.8122743682310469,0.8152240638428484
3,mRMR,10,SVM (RBF),0.6726347907336256,0.6305598180377776,0.6353790613718412,0.6179075681838112
3,mRMR,10,Logistic Regression,0.4636336039088649,0.447749505370239,0.4440433212996389,0.5232833464877663
3,mRMR,10,XGBoost,0.7904511088357074,0.751842686362791,0.7581227436823105,0.8043497325265281
3,mRMR,10,LightGBM,0.812674993541304,0.7470407641998649,0.7509025270758123,0.810926949048496
3,mRMR,10,Stacking Ensemble,0.7608955786718392,0.7721866779826205,0.7833935018050542,0.7871174252389722
3,mRMR,10,Soft Voting Ensemble,0.7758658396656773,0.7873742327837793,0.7978339350180506,0.8243225466982373
3,mRMR,30,Random Forest,0.8089834471313934,0.7746603343680036,0.7870036101083032,0.8544023502587038
3,mRMR,30,SVM (RBF),0.6565124040234311,0.6159285237026402,0.6209386281588448,0.642287117425239
3,mRMR,30,Logistic Regression,0.4577578566685897,0.5190956333785556,0.516245487364621,0.4711917916337805
3,mRMR,30,XGBoost,0.778211876564924,0.7808436367166528,0.7870036101083032,0.8287292817679557
3,mRMR,30,LightGBM,0.7631804740096605,0.7882726659804953,0.7942238267148014,0.8288169779882487
3,mRMR,30,Stacking Ensemble,0.7761410098180991,0.7650659712495004,0.779783393501805,0.77663772691397
3,mRMR,30,Soft Voting Ensemble,0.7946735703436291,0.7780157757064319,0.7870036101083032,0.8519249320354293
3,mRMR,50,Random Forest,0.8126646982751737,0.7915658952699653,0.8014440433212996,0.834561080417434
3,mRMR,50,SVM (RBF),0.6467303265410521,0.6186470193464779,0.6173285198555957,0.6603963869157239
3,mRMR,50,Logistic Regression,0.4668133075261493,0.4949403795904945,0.4909747292418772,0.4744365517846181
3,mRMR,50,XGBoost,0.7971434026909351,0.8031307245081798,0.8086642599277978,0.8332894852231868
3,mRMR,50,LightGBM,0.7960707576969217,0.7888810913832698,0.7942238267148014,0.838244321669736
3,mRMR,50,Soft Voting Ensemble,0.787326908560456,0.7889333226958135,0.7978339350180506,0.8374550556870998
3,mRMR,70,Random Forest,0.7946518370863951,0.7923314266142248,0.8014440433212996,0.869727264754889
3,mRMR,70,SVM (RBF),0.6709559519013613,0.6114516800888642,0.6101083032490975,0.7062176620187669
3,mRMR,70,Logistic Regression,0.4678617862395683,0.498569504546505,0.4945848375451263,0.4788652109094098
3,mRMR,70,XGBoost,0.8001525072523828,0.7882726659804953,0.7942238267148014,0.8374989037972463
3,mRMR,70,LightGBM,0.7940252211955423,0.8031307245081798,0.8086642599277978,0.8428922213452601
3,mRMR,70,Soft Voting Ensemble,0.802041835679631,0.7813952270778068,0.7906137184115524,0.8593352626501797
3,mRMR,90,Random Forest,0.8124988013066654,0.7967432933995046,0.8086642599277978,0.865167061299658
3,mRMR,90,SVM (RBF),0.6836456278138751,0.6307128791785832,0.631768953068592,0.7008024204156802
3,mRMR,90,Logistic Regression,0.5105592123184207,0.533961936362057,0.5306859205776173,0.481496097518197
3,mRMR,90,XGBoost,0.8015109809267159,0.7746411601970052,0.7833935018050542,0.8389897395422258
3,mRMR,90,LightGBM,0.7962923680102159,0.7801836251987553,0.7870036101083032,0.8450407787424362
3,mRMR,90,Stacking Ensemble,0.7666349187145984,0.7688276292994161,0.779783393501805,0.7823379812330089
3,mRMR,90,Soft Voting Ensemble,0.7885161966054289,0.7964714183138203,0.8050541516245487,0.8573182495834428
3,ReliefF,10,Random Forest,0.7711871967221414,0.7869675752431853,0.7942238267148014,0.8333333333333334
3,ReliefF,10,SVM (RBF),0.7073320619992655,0.6360534437117912,0.6353790613718412,0.6869025694992545
3,ReliefF,10,Logistic Regression,0.532390906623428,0.4948426517489153,0.4909747292418772,0.5465666929755327
3,ReliefF,10,XGBoost,0.765347352484196,0.7583151393912886,0.7617328519855595,0.8062790493729721
3,ReliefF,10,LightGBM,0.7655786350148368,0.776369371249156,0.779783393501805,0.8153994562834341
3,ReliefF,10,Soft Voting Ensemble,0.7774637483037392,0.8046890055040712,0.8122743682310469,0.8314040164868896
3,ReliefF,30,Random Forest,0.7892242056879482,0.7890732289994858,0.8014440433212996,0.8267341927562921
3,ReliefF,30,SVM (RBF),0.5377252104432204,0.5843115236440939,0.5812274368231047,0.649653599929843
3,ReliefF,30,Logistic Regression,0.4936431746714748,0.4978648416456095,0.4945848375451263,0.46268525826536877
3,ReliefF,30,XGBoost,0.7865368235260656,0.7910365571096516,0.7978339350180506,0.8172410769095853
3,ReliefF,30,LightGBM,0.7828059528327181,0.7794927533218936,0.7870036101083032,0.8153994562834341
3,ReliefF,30,Stacking Ensemble,0.7836460200826537,0.7660630357994297,0.779783393501805,0.8071121634657545
3,ReliefF,30,Soft Voting Ensemble,0.7887631351331458,0.7903659376341546,0.7978339350180506,0.8315355608173287
3,ReliefF,50,Random Forest,0.7961345317136155,0.8128534980344436,0.8231046931407943,0.8355038147855828
3,ReliefF,50,SVM (RBF),0.6672607427296677,0.5403023796915375,0.5379061371841155,0.5817986494782076
3,ReliefF,50,Logistic Regression,0.4906940193564398,0.4624717978156386,0.4584837545126354,0.42620363062352007
3,ReliefF,50,XGBoost,0.804151190421639,0.7916775785759448,0.7978339350180506,0.8239498377619925
3,ReliefF,50,LightGBM,0.7828316152570041,0.770034923167407,0.776173285198556,0.8238621415416995
3,ReliefF,50,Stacking Ensemble,0.7864283593587499,0.7789220054582002,0.7906137184115524,0.7727352451109356
3,ReliefF,50,Soft Voting Ensemble,0.7974796077641548,0.7899375998345798,0.8014440433212996,0.8328948522318687
3,ReliefF,70,Random Forest,0.8201517938173096,0.7906359417653197,0.8050541516245487,0.8399982460755941
3,ReliefF,70,SVM (RBF),0.646116879706556,0.547785471051467,0.5487364620938628,0.5452950977812856
3,ReliefF,70,Logistic Regression,0.529721224463588,0.5107169304822734,0.5090252707581228,0.43777953170218364
3,ReliefF,70,XGBoost,0.8198920997932969,0.7937689855572463,0.8014440433212996,0.8251337367359467
3,ReliefF,70,LightGBM,0.8122250204997179,0.783573577006425,0.7906137184115524,0.8203542927299834
3,ReliefF,70,Stacking Ensemble,0.7847650834595393,0.8094155219467243,0.8194945848375451,0.792028413575375
3,ReliefF,70,Soft Voting Ensemble,0.8253633729379437,0.7838516831084255,0.7978339350180506,0.8380689292291501
3,ReliefF,90,Random Forest,0.8312526198187148,0.7881742363725003,0.8014440433212996,0.8567043760413926
3,ReliefF,90,SVM (RBF),0.6936587137165864,0.5601223522481306,0.5595667870036101,0.5698061913531526
3,ReliefF,90,Logistic Regression,0.4991632353029079,0.533961936362057,0.5306859205776173,0.43992808909935976
3,ReliefF,90,XGBoost,0.8219241358319385,0.7761105969031983,0.7833935018050542,0.8340349030956766
3,ReliefF,90,LightGBM,0.8296217305641229,0.7525241870192021,0.7581227436823105,0.8200912040691045
3,ReliefF,90,Soft Voting Ensemble,0.8465469590523906,0.7822989671012917,0.7942238267148014,0.8487678681048846
